"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"2452","13.977549","206.247.43.169","10.9.14.244","UDP","947","8801  >  63404 Len=905","",""
"2453","13.977549","206.247.43.169","10.9.14.244","UDP","946","8801  >  63404 Len=904","",""
"2454","13.977549","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2455","13.985071","10.9.14.244","206.247.43.169","UDP","278","63406  >  8801 Len=236","",""
"2456","13.995651","206.247.43.169","10.9.14.244","UDP","597","8801  >  63404 Len=555","",""
"2457","13.995651","206.247.43.169","10.9.14.244","UDP","596","8801  >  63404 Len=554","",""
"2458","13.995651","206.247.43.169","10.9.14.244","UDP","596","8801  >  63404 Len=554","",""
"2459","13.995651","206.247.43.169","10.9.14.244","UDP","596","8801  >  63404 Len=554","",""
"2460","14.000330","10.9.14.244","206.247.43.169","UDP","267","63406  >  8801 Len=225","",""
"2461","14.006753","206.247.43.169","10.9.14.244","UDP","1049","8801  >  63404 Len=1007","",""
"2462","14.010953","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3114 Ack=3405 Win=16 Len=0","","0x010"
"2463","14.025368","10.9.14.244","206.247.43.169","UDP","261","63406  >  8801 Len=219","",""
"2464","14.026301","206.247.43.169","10.9.14.244","UDP","1048","8801  >  63404 Len=1006","",""
"2465","14.044409","10.9.14.244","206.247.43.169","UDP","252","63406  >  8801 Len=210","",""
"2466","14.044444","10.9.14.244","206.247.43.169","UDP","356","63404  >  8801 Len=314","",""
"2467","14.066496","10.9.14.244","206.247.43.169","UDP","265","63406  >  8801 Len=223","",""
"2468","14.066818","206.247.43.169","10.9.14.244","TLSv1.2","126","Application Data","","0x018"
"2469","14.077691","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"2470","14.080107","10.9.14.244","206.247.43.169","UDP","278","63406  >  8801 Len=236","",""
"2471","14.087490","206.247.43.169","10.9.14.244","UDP","573","8801  >  63404 Len=531","",""
"2472","14.087490","206.247.43.169","10.9.14.244","UDP","573","8801  >  63404 Len=531","",""
"2473","14.087490","206.247.43.169","10.9.14.244","UDP","572","8801  >  63404 Len=530","",""
"2474","14.087490","206.247.43.169","10.9.14.244","UDP","572","8801  >  63404 Len=530","",""
"2475","14.087490","206.247.43.169","10.9.14.244","UDP","572","8801  >  63404 Len=530","",""
"2476","14.097998","206.247.43.169","10.9.14.244","UDP","1151","8801  >  63404 Len=1109","",""
"2477","14.097998","206.247.43.169","10.9.14.244","UDP","1150","8801  >  63404 Len=1108","",""
"2478","14.104964","10.9.14.244","206.247.43.169","UDP","284","63406  >  8801 Len=242","",""
"2479","14.124896","10.9.14.244","206.247.43.169","UDP","292","63406  >  8801 Len=250","",""
"2480","14.139432","206.247.43.169","10.9.14.244","UDP","616","8801  >  63404 Len=574","",""
"2481","14.139432","206.247.43.169","10.9.14.244","UDP","616","8801  >  63404 Len=574","",""
"2482","14.139432","206.247.43.169","10.9.14.244","UDP","615","8801  >  63404 Len=573","",""
"2483","14.139432","206.247.43.169","10.9.14.244","UDP","615","8801  >  63404 Len=573","",""
"2484","14.145053","10.9.14.244","206.247.43.169","UDP","303","63406  >  8801 Len=261","",""
"2485","14.145101","10.9.14.244","206.247.43.169","UDP","319","63404  >  8801 Len=277","",""
"2486","14.151762","206.247.43.169","10.9.14.244","UDP","615","8801  >  63404 Len=573","",""
"2487","14.152867","20.189.173.11","10.9.14.244","TCP","56","443  >  63015 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","","0x014"
"2488","14.159959","10.9.14.244","206.247.43.169","UDP","311","63406  >  8801 Len=269","",""
"2489","14.173820","206.247.43.169","10.9.14.244","UDP","968","8801  >  63404 Len=926","",""
"2490","14.173820","206.247.43.169","10.9.14.244","UDP","968","8801  >  63404 Len=926","",""
"2491","14.181140","206.247.43.169","10.9.14.244","UDP","967","8801  >  63404 Len=925","",""
"2492","14.185542","10.9.14.244","206.247.43.169","UDP","304","63406  >  8801 Len=262","",""
"2493","14.191448","206.247.43.169","10.9.14.244","UDP","660","8801  >  63404 Len=618","",""
"2494","14.202019","206.247.43.169","10.9.14.244","UDP","667","8801  >  63404 Len=625","",""
"2495","14.202019","206.247.43.169","10.9.14.244","UDP","659","8801  >  63404 Len=617","",""
"2496","14.202019","206.247.43.169","10.9.14.244","UDP","659","8801  >  63404 Len=617","",""
"2497","14.202019","206.247.43.169","10.9.14.244","UDP","659","8801  >  63404 Len=617","",""
"2498","14.204989","10.9.14.244","206.247.43.169","UDP","297","63406  >  8801 Len=255","",""
"2499","14.225283","10.9.14.244","206.247.43.169","UDP","290","63406  >  8801 Len=248","",""
"2500","14.228940","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3186 Ack=3448 Win=16 Len=0","","0x010"
"2501","14.240423","10.9.14.244","206.247.43.169","UDP","309","63404  >  8801 Len=267","",""
"2502","14.240602","10.9.14.244","206.247.43.169","UDP","278","63406  >  8801 Len=236","",""
"2503","14.242748","206.247.43.169","10.9.14.244","UDP","1199","8801  >  63404 Len=1157","",""
"2504","14.242748","206.247.43.169","10.9.14.244","UDP","1199","8801  >  63404 Len=1157","",""
"2505","14.243008","10.9.14.244","206.247.43.169","UDP","140","63404  >  8801 Len=98","",""
"2506","14.252375","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"2507","14.262955","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"2508","14.262955","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"2509","14.262955","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"2510","14.262955","206.247.43.169","10.9.14.244","UDP","585","8801  >  63404 Len=543","",""
"2511","14.265457","10.9.14.244","206.247.43.169","UDP","276","63406  >  8801 Len=234","",""
"2512","14.277929","10.9.11.22","239.255.255.250","UDP/XML","666","58734  >  3702 Len=624","",""
"2513","14.284525","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2514","14.284567","10.9.14.244","206.247.43.169","UDP","275","63406  >  8801 Len=233","",""
"2515","14.304111","10.9.14.244","206.247.43.169","UDP","277","63406  >  8801 Len=235","",""
"2516","14.320010","10.9.14.244","206.247.43.169","UDP","260","63406  >  8801 Len=218","",""
"2517","14.344978","10.9.14.244","206.247.43.169","UDP","336","63404  >  8801 Len=294","",""
"2518","14.345012","10.9.14.244","206.247.43.169","UDP","247","63406  >  8801 Len=205","",""
"2519","14.356056","206.247.43.169","10.9.14.244","UDP","994","8801  >  63404 Len=952","",""
"2520","14.356056","206.247.43.169","10.9.14.244","UDP","994","8801  >  63404 Len=952","",""
"2521","14.356056","206.247.43.169","10.9.14.244","UDP","580","8801  >  63404 Len=538","",""
"2522","14.364904","10.9.14.244","206.247.43.169","UDP","233","63406  >  8801 Len=191","",""
"2523","14.366814","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"2524","14.366814","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"2525","14.366814","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"2526","14.385119","10.9.14.244","206.247.43.169","UDP","239","63406  >  8801 Len=197","",""
"2527","14.400103","10.9.14.244","206.247.43.169","UDP","255","63406  >  8801 Len=213","",""
"2528","14.407073","206.247.43.169","10.9.14.244","UDP","774","8801  >  63404 Len=732","",""
"2529","14.407073","206.247.43.169","10.9.14.244","UDP","773","8801  >  63404 Len=731","",""
"2530","14.407073","206.247.43.169","10.9.14.244","UDP","538","8801  >  63404 Len=496","",""
"2531","14.407073","206.247.43.169","10.9.14.244","UDP","538","8801  >  63404 Len=496","",""
"2532","14.407073","206.247.43.169","10.9.14.244","UDP","537","8801  >  63404 Len=495","",""
"2533","14.407073","206.247.43.169","10.9.14.244","UDP","537","8801  >  63404 Len=495","",""
"2534","14.425451","10.9.14.244","206.247.43.169","UDP","269","63406  >  8801 Len=227","",""
"2535","14.444556","10.9.14.244","206.247.43.169","UDP","307","63406  >  8801 Len=265","",""
"2536","14.447739","206.247.43.169","10.9.14.244","UDP","943","8801  >  63404 Len=901","",""
"2537","14.447739","206.247.43.169","10.9.14.244","UDP","942","8801  >  63404 Len=900","",""
"2538","14.448053","10.9.14.244","206.247.43.169","UDP","285","63404  >  8801 Len=243","",""
"2539","14.464821","10.9.14.244","206.247.43.169","UDP","313","63406  >  8801 Len=271","",""
"2540","14.479015","206.247.43.169","10.9.14.244","UDP","542","8801  >  63404 Len=500","",""
"2541","14.479015","206.247.43.169","10.9.14.244","UDP","542","8801  >  63404 Len=500","",""
"2542","14.479015","206.247.43.169","10.9.14.244","UDP","541","8801  >  63404 Len=499","",""
"2543","14.479015","206.247.43.169","10.9.14.244","UDP","541","8801  >  63404 Len=499","",""
"2544","14.480496","10.9.14.244","206.247.43.169","UDP","322","63406  >  8801 Len=280","",""
"2545","14.488857","206.247.43.169","10.9.14.244","UDP","970","8801  >  63404 Len=928","",""
"2546","14.499355","206.247.43.169","10.9.14.244","UDP","976","8801  >  63404 Len=934","",""
"2547","14.505842","10.9.14.244","206.247.43.169","UDP","324","63406  >  8801 Len=282","",""
"2548","14.509897","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"2549","14.525809","10.9.14.244","206.247.43.169","UDP","308","63406  >  8801 Len=266","",""
"2550","14.540817","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"2551","14.540817","206.247.43.169","10.9.14.244","UDP","592","8801  >  63404 Len=550","",""
"2552","14.540817","206.247.43.169","10.9.14.244","UDP","592","8801  >  63404 Len=550","",""
"2553","14.544742","10.9.14.244","206.247.43.169","UDP","300","63406  >  8801 Len=258","",""
"2554","14.551298","206.247.43.169","10.9.14.244","UDP","939","8801  >  63404 Len=897","",""
"2555","14.551605","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"2556","14.560251","10.9.14.244","206.247.43.169","UDP","302","63406  >  8801 Len=260","",""
"2557","14.571273","206.247.43.169","10.9.14.244","UDP","938","8801  >  63404 Len=896","",""
"2558","14.581915","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"2559","14.581915","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2560","14.586335","10.9.14.244","206.247.43.169","UDP","106","63406  >  8801 Len=64","",""
"2561","14.586382","10.9.14.244","206.247.43.169","UDP","306","63406  >  8801 Len=264","",""
"2562","14.592178","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"2563","14.592178","206.247.43.169","10.9.14.244","UDP","592","8801  >  63404 Len=550","",""
"2564","14.592178","206.247.43.169","10.9.14.244","UDP","592","8801  >  63404 Len=550","",""
"2565","14.604572","10.9.14.244","206.247.43.169","UDP","299","63406  >  8801 Len=257","",""
"2566","14.606913","206.247.43.169","10.9.14.244","UDP","929","8801  >  63404 Len=887","",""
"2567","14.624231","10.9.14.244","206.247.43.169","UDP","298","63406  >  8801 Len=256","",""
"2568","14.633753","206.247.43.169","10.9.14.244","UDP","929","8801  >  63404 Len=887","",""
"2569","14.639736","10.9.14.244","206.247.43.169","UDP","290","63404  >  8801 Len=248","",""
"2570","14.639773","10.9.14.244","206.247.43.169","UDP","278","63406  >  8801 Len=236","",""
"2571","14.665935","10.9.14.244","206.247.43.169","UDP","290","63406  >  8801 Len=248","",""
"2572","14.675046","206.247.43.169","10.9.14.244","UDP","567","8801  >  63404 Len=525","",""
"2573","14.675046","206.247.43.169","10.9.14.244","UDP","566","8801  >  63404 Len=524","",""
"2574","14.675046","206.247.43.169","10.9.14.244","UDP","566","8801  >  63404 Len=524","",""
"2575","14.675046","206.247.43.169","10.9.14.244","UDP","566","8801  >  63404 Len=524","",""
"2576","14.682256","fe80::cb5d:f2f6:65e9:8a12","ff02::c","UDP/XML","686","58735  >  3702 Len=624","",""
"2577","14.684686","10.9.14.244","206.247.43.169","UDP","260","63406  >  8801 Len=218","",""
"2578","14.684961","206.247.43.169","10.9.14.244","UDP","865","8801  >  63404 Len=823","",""
"2579","14.684961","206.247.43.169","10.9.14.244","UDP","864","8801  >  63404 Len=822","",""
"2580","14.706477","10.9.14.244","206.247.43.169","UDP","247","63406  >  8801 Len=205","",""
"2581","14.719973","10.9.14.244","206.247.43.169","UDP","227","63406  >  8801 Len=185","",""
"2582","14.744003","10.9.14.244","206.247.43.169","UDP","214","63406  >  8801 Len=172","",""
"2583","14.746565","206.247.43.169","10.9.14.244","UDP","491","8801  >  63404 Len=449","",""
"2584","14.746565","206.247.43.169","10.9.14.244","UDP","491","8801  >  63404 Len=449","",""
"2585","14.765725","10.9.14.244","206.247.43.169","UDP","181","63406  >  8801 Len=139","",""
"2586","14.768022","206.247.43.169","10.9.14.244","UDP","491","8801  >  63404 Len=449","",""
"2587","14.768022","206.247.43.169","10.9.14.244","UDP","491","8801  >  63404 Len=449","",""
"2588","14.768022","206.247.43.169","10.9.14.244","UDP","806","8801  >  63404 Len=764","",""
"2589","14.784483","10.9.12.73","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 ","",""
"2590","14.786164","10.9.14.244","206.247.43.169","UDP","166","63406  >  8801 Len=124","",""
"2591","14.800113","10.9.14.244","206.247.43.169","UDP","149","63406  >  8801 Len=107","",""
"2592","14.808258","206.247.43.169","10.9.14.244","UDP","813","8801  >  63404 Len=771","",""
"2593","14.818194","206.247.43.169","10.9.14.244","UDP","609","8801  >  63404 Len=567","",""
"2594","14.818194","206.247.43.169","10.9.14.244","UDP","609","8801  >  63404 Len=567","",""
"2595","14.818194","206.247.43.169","10.9.14.244","UDP","608","8801  >  63404 Len=566","",""
"2596","14.826533","10.9.14.244","206.247.43.169","UDP","147","63406  >  8801 Len=105","",""
"2597","14.844446","10.9.14.244","206.247.43.169","UDP","151","63406  >  8801 Len=109","",""
"2598","14.844546","10.9.14.244","206.247.43.169","UDP","353","63404  >  8801 Len=311","",""
"2599","14.848849","206.247.43.169","10.9.14.244","UDP","1188","8801  >  63404 Len=1146","",""
"2600","14.859958","206.247.43.169","10.9.14.244","UDP","555","8801  >  63404 Len=513","",""
"2601","14.859958","206.247.43.169","10.9.14.244","UDP","555","8801  >  63404 Len=513","",""
"2602","14.860267","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"2603","14.866278","10.9.14.244","206.247.43.169","UDP","149","63406  >  8801 Len=107","",""
"2604","14.880044","206.247.43.169","10.9.14.244","UDP","554","8801  >  63404 Len=512","",""
"2605","14.880044","206.247.43.169","10.9.14.244","UDP","832","8801  >  63404 Len=790","",""
"2606","14.880972","10.9.14.244","206.247.43.169","UDP","157","63406  >  8801 Len=115","",""
"2607","14.900851","206.247.43.169","10.9.14.244","UDP","453","8801  >  63404 Len=411","",""
"2608","14.900851","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2609","14.904598","10.9.14.244","206.247.43.169","UDP","164","63406  >  8801 Len=122","",""
"2610","14.925980","10.9.14.244","206.247.43.169","UDP","171","63406  >  8801 Len=129","",""
"2611","14.944618","206.247.43.169","10.9.14.244","UDP","452","8801  >  63404 Len=410","",""
"2612","14.944618","206.247.43.169","10.9.14.244","UDP","452","8801  >  63404 Len=410","",""
"2613","14.944778","10.9.14.244","206.247.43.169","UDP","160","63406  >  8801 Len=118","",""
"2614","14.960021","10.9.14.244","206.247.43.169","UDP","153","63406  >  8801 Len=111","",""
"2615","14.962827","206.247.43.169","10.9.14.244","UDP","843","8801  >  63404 Len=801","",""
"2616","14.962827","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"2617","14.984825","10.9.14.244","206.247.43.169","UDP","166","63406  >  8801 Len=124","",""
"2618","14.985128","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"2619","14.993952","206.247.43.169","10.9.14.244","UDP","939","8801  >  63404 Len=897","",""
"2620","14.996104","206.247.43.169","10.9.14.244","TLSv1.2","148","Application Data","","0x018"
"2621","15.004424","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"2622","15.004468","10.9.14.244","206.247.43.169","UDP","150","63406  >  8801 Len=108","",""
"2623","15.025129","10.9.14.244","206.247.43.169","UDP","161","63406  >  8801 Len=119","",""
"2624","15.040140","10.9.14.244","206.247.43.169","UDP","388","63404  >  8801 Len=346","",""
"2625","15.040181","10.9.14.244","206.247.43.169","UDP","149","63406  >  8801 Len=107","",""
"2626","15.046073","206.247.43.169","10.9.14.244","UDP","486","8801  >  63404 Len=444","",""
"2627","15.065220","10.9.14.244","206.247.43.169","UDP","155","63406  >  8801 Len=113","",""
"2628","15.065611","206.247.43.169","10.9.14.244","TLSv1.2","126","Application Data","","0x018"
"2629","15.076385","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"2630","15.084890","10.9.14.244","206.247.43.169","UDP","153","63406  >  8801 Len=111","",""
"2631","15.104500","10.9.14.244","206.247.43.169","UDP","146","63406  >  8801 Len=104","",""
"2632","15.108228","10.9.14.244","206.247.43.169","TLSv1.2","775","Application Data","","0x018"
"2633","15.120099","10.9.14.244","206.247.43.169","UDP","148","63406  >  8801 Len=106","",""
"2634","15.145169","10.9.14.244","206.247.43.169","UDP","144","63406  >  8801 Len=102","",""
"2635","15.155984","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3352 Ack=3498 Win=16 Len=0","","0x010"
"2636","15.157658","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"2637","15.157658","206.247.43.169","10.9.14.244","UDP","486","8801  >  63404 Len=444","",""
"2638","15.157658","206.247.43.169","10.9.14.244","UDP","738","8801  >  63404 Len=696","",""
"2639","15.157658","206.247.43.169","10.9.14.244","UDP","596","8801  >  63404 Len=554","",""
"2640","15.157945","10.9.14.244","206.247.43.169","UDP","325","63404  >  8801 Len=283","",""
"2641","15.168081","10.9.14.244","206.247.43.169","TLSv1.2","92","Application Data","","0x018"
"2642","15.168478","206.247.43.169","10.9.14.244","UDP","595","8801  >  63404 Len=553","",""
"2643","15.168673","10.9.14.244","206.247.43.169","UDP","144","63404  >  8801 Len=102","",""
"2644","15.211274","206.247.43.169","10.9.14.244","UDP","685","8801  >  63404 Len=643","",""
"2645","15.211274","206.247.43.169","10.9.14.244","UDP","527","8801  >  63404 Len=485","",""
"2646","15.222082","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"2647","15.227876","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3352 Ack=3541 Win=16 Len=0","","0x010"
"2648","15.241019","206.247.43.169","10.9.14.244","UDP","426","8801  >  63404 Len=384","",""
"2649","15.241019","206.247.43.169","10.9.14.244","UDP","551","8801  >  63404 Len=509","",""
"2650","15.245341","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"2651","15.260282","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3352 Ack=4262 Win=16 Len=0","","0x010"
"2652","15.261219","206.247.43.169","10.9.14.244","TLSv1.2","97","Application Data","","0x018"
"2653","15.306830","10.9.14.244","206.247.43.169","TCP","54","63136  >  443 [ACK] Seq=4300 Ack=3395 Win=254 Len=0","","0x010"
"2654","15.319803","206.247.43.169","10.9.14.244","TLSv1.2","92","Application Data","","0x018"
"2655","15.323665","206.247.43.169","10.9.14.244","TLSv1.2","103","Application Data","","0x018"
"2656","15.323665","206.247.43.169","10.9.14.244","UDP","568","8801  >  63404 Len=526","",""
"2657","15.323733","10.9.14.244","206.247.43.169","TCP","54","63136  >  443 [ACK] Seq=4300 Ack=3482 Win=254 Len=0","","0x010"
"2658","15.324159","10.9.14.244","206.247.43.169","TLSv1.2","121","Application Data","","0x018"
"2659","15.333800","206.247.43.169","10.9.14.244","UDP","450","8801  >  63404 Len=408","",""
"2660","15.344640","206.247.43.169","10.9.14.244","UDP","449","8801  >  63404 Len=407","",""
"2661","15.344640","206.247.43.169","10.9.14.244","UDP","750","8801  >  63404 Len=708","",""
"2662","15.345511","10.9.14.244","206.247.43.169","UDP","311","63404  >  8801 Len=269","",""
"2663","15.345562","10.9.14.244","206.247.43.169","UDP","142","63406  >  8801 Len=100","",""
"2664","15.386803","10.9.14.244","206.247.43.169","UDP","186","63406  >  8801 Len=144","",""
"2665","15.396674","206.247.43.169","10.9.14.244","UDP","451","8801  >  63404 Len=409","",""
"2666","15.396674","206.247.43.169","10.9.14.244","UDP","451","8801  >  63404 Len=409","",""
"2667","15.396674","206.247.43.169","10.9.14.244","UDP","451","8801  >  63404 Len=409","",""
"2668","15.406118","10.9.14.244","206.247.43.169","UDP","198","63406  >  8801 Len=156","",""
"2669","15.406434","206.247.43.169","10.9.14.244","UDP","861","8801  >  63404 Len=819","",""
"2670","15.424657","10.9.14.244","206.247.43.169","UDP","226","63406  >  8801 Len=184","",""
"2671","15.439791","10.9.14.244","206.247.43.169","UDP","258","63406  >  8801 Len=216","",""
"2672","15.464950","10.9.14.244","206.247.43.169","UDP","276","63406  >  8801 Len=234","",""
"2673","15.468048","206.247.43.169","10.9.14.244","UDP","457","8801  >  63404 Len=415","",""
"2674","15.468048","206.247.43.169","10.9.14.244","UDP","450","8801  >  63404 Len=408","",""
"2675","15.468048","206.247.43.169","10.9.14.244","UDP","449","8801  >  63404 Len=407","",""
"2676","15.468419","10.9.14.244","206.247.43.169","UDP","144","63404  >  8801 Len=102","",""
"2677","15.485569","10.9.14.244","206.247.43.169","UDP","287","63406  >  8801 Len=245","",""
"2678","15.487886","206.247.43.169","10.9.14.244","UDP","806","8801  >  63404 Len=764","",""
"2679","15.502546","10.9.11.22","239.255.255.250","UDP/XML","666","58734  >  3702 Len=624","",""
"2680","15.505585","10.9.14.244","206.247.43.169","UDP","292","63406  >  8801 Len=250","",""
"2681","15.520287","10.9.14.244","206.247.43.169","UDP","303","63406  >  8801 Len=261","",""
"2682","15.530397","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3482 Ack=4367 Win=16 Len=0","","0x010"
"2683","15.539990","206.247.43.169","10.9.14.244","UDP","185","8801  >  63404 Len=143","",""
"2684","15.543452","10.9.14.244","206.247.43.169","UDP","420","63404  >  8801 Len=378","",""
"2685","15.546088","10.9.14.244","206.247.43.169","UDP","318","63406  >  8801 Len=276","",""
"2686","15.550261","206.247.43.169","10.9.14.244","UDP","499","8801  >  63404 Len=457","",""
"2687","15.550261","206.247.43.169","10.9.14.244","UDP","499","8801  >  63404 Len=457","",""
"2688","15.550261","206.247.43.169","10.9.14.244","UDP","499","8801  >  63404 Len=457","",""
"2689","15.559776","206.247.43.169","10.9.14.244","TLSv1.2","133","Application Data","","0x018"
"2690","15.559897","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"2691","15.565077","10.9.14.244","206.247.43.169","UDP","321","63406  >  8801 Len=279","",""
"2692","15.581187","206.247.43.169","10.9.14.244","UDP","708","8801  >  63404 Len=666","",""
"2693","15.586110","10.9.14.244","206.247.43.169","UDP","312","63406  >  8801 Len=270","",""
"2694","15.600617","10.9.14.244","206.247.43.169","UDP","106","63406  >  8801 Len=64","",""
"2695","15.600658","10.9.14.244","206.247.43.169","UDP","322","63406  >  8801 Len=280","",""
"2696","15.601938","206.247.43.169","10.9.14.244","UDP","609","8801  >  63404 Len=567","",""
"2697","15.601938","206.247.43.169","10.9.14.244","UDP","609","8801  >  63404 Len=567","",""
"2698","15.601938","206.247.43.169","10.9.14.244","UDP","750","8801  >  63404 Len=708","",""
"2699","15.602760","10.9.14.244","206.247.43.169","TLSv1.2","802","Application Data","","0x018"
"2700","15.625576","10.9.14.244","206.247.43.169","UDP","305","63406  >  8801 Len=263","",""
"2701","15.644475","10.9.14.244","206.247.43.169","UDP","304","63406  >  8801 Len=262","",""
"2702","15.664847","10.9.14.244","206.247.43.169","UDP","287","63406  >  8801 Len=245","",""
"2703","15.673816","206.247.43.169","10.9.14.244","UDP","456","8801  >  63404 Len=414","",""
"2704","15.673816","206.247.43.169","10.9.14.244","UDP","456","8801  >  63404 Len=414","",""
"2705","15.673816","206.247.43.169","10.9.14.244","UDP","455","8801  >  63404 Len=413","",""
"2706","15.679907","10.9.14.244","206.247.43.169","UDP","283","63406  >  8801 Len=241","",""
"2707","15.683546","206.247.43.169","10.9.14.244","UDP","1009","8801  >  63404 Len=967","",""
"2708","15.704960","10.9.14.244","206.247.43.169","UDP","288","63406  >  8801 Len=246","",""
"2709","15.711218","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3561 Ack=4417 Win=16 Len=0","","0x010"
"2710","15.724715","10.9.14.244","206.247.43.169","UDP","289","63406  >  8801 Len=247","",""
"2711","15.725141","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"2712","15.725141","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"2713","15.725141","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"2714","15.738709","206.247.43.169","10.9.14.244","UDP","1064","8801  >  63404 Len=1022","",""
"2715","15.745225","10.9.14.244","206.247.43.169","UDP","282","63406  >  8801 Len=240","",""
"2716","15.745263","10.9.14.244","206.247.43.169","UDP","339","63404  >  8801 Len=297","",""
"2717","15.753738","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=3561 Ack=5165 Win=16 Len=0","","0x010"
"2718","15.755535","206.247.43.169","10.9.14.244","TLSv1.2","97","Application Data","","0x018"
"2719","15.759803","10.9.14.244","206.247.43.169","UDP","283","63406  >  8801 Len=241","",""
"2720","15.785605","10.9.14.244","206.247.43.169","UDP","290","63406  >  8801 Len=248","",""
"2721","15.787882","206.247.43.169","10.9.14.244","UDP","557","8801  >  63404 Len=515","",""
"2722","15.788124","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"2723","15.803535","10.9.14.244","206.247.43.169","TCP","54","63136  >  443 [ACK] Seq=5165 Ack=3604 Win=254 Len=0","","0x010"
"2724","15.805693","10.9.14.244","206.247.43.169","UDP","283","63406  >  8801 Len=241","",""
"2725","15.807873","206.247.43.169","10.9.14.244","TLSv1.2","126","Application Data","","0x018"
"2726","15.808988","10.9.12.73","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 ","",""
"2727","15.817957","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"2728","15.824676","10.9.14.244","206.247.43.169","UDP","284","63406  >  8801 Len=242","",""
"2729","15.839882","10.9.14.244","206.247.43.169","UDP","285","63406  >  8801 Len=243","",""
"2730","15.865562","10.9.14.244","206.247.43.169","UDP","300","63406  >  8801 Len=258","",""
"2731","15.870358","206.247.43.169","10.9.14.244","UDP","185","8801  >  63404 Len=143","",""
"2732","15.870470","10.9.14.244","206.247.43.169","UDP","123","63404  >  8801 Len=81","",""
"2733","15.878849","206.247.43.169","10.9.14.244","UDP","549","8801  >  63404 Len=507","",""
"2734","15.878849","206.247.43.169","10.9.14.244","UDP","549","8801  >  63404 Len=507","",""
"2735","15.878849","206.247.43.169","10.9.14.244","UDP","865","8801  >  63404 Len=823","",""
"2736","15.878849","206.247.43.169","10.9.14.244","UDP","598","8801  >  63404 Len=556","",""
"2737","15.886350","10.9.14.244","206.247.43.169","UDP","312","63406  >  8801 Len=270","",""
"2738","15.889340","206.247.43.169","10.9.14.244","UDP","598","8801  >  63404 Len=556","",""
"2739","15.900434","206.247.43.169","10.9.14.244","UDP","541","8801  >  63404 Len=499","",""
"2740","15.900434","206.247.43.169","10.9.14.244","UDP","497","8801  >  63404 Len=455","",""
